,RegistrationDate,BirthYear,EnrollmentStatus,CumLoanAtEntry,EngPlacement,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,CompleteCIP1,TermGPA,CumGPA,Parent Adjusted Gross Income,Total Scholarship,Total Grant,Total Loan,Dropout
187,20150714,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,0.0,1.86,0.0,0.0,3635.0,11500.0,1
188,20130122,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,8.0,43.0199,4.0,2.35,0.0,0.0,22513.0,7550.0,0
189,20120106,1982,2,-1,0,-2.0,-2.0,51.3801,-1.0,2.6666666666666665,15.793366666666666,3.9,3.96,0.0,0.0,0.0,8644.0,0
190,20121023,1990,2,-1,0,-2.0,-2.0,26.0101,40.0501,0.0,-2.0,3.015,2.785,0.0,0.0,0.0,0.0,0
191,20150506,1969,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.85,3.365,0.0,0.0,4709.0,13000.0,0
192,20120711,1989,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,4.0,2.55,0.0,0.0,21211.0,9250.0,1
193,20141217,1975,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,4.0,0.0,0.0,4538.0,0.0,0
194,20130723,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,4.0,25.01005,2.575,2.765,39679.0,0.0,9035.0,7500.0,0
195,20150326,1991,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.0,3.11,0.0,0.0,23110.03,0.0,0
196,20150624,1991,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.0,2.92,0.0,0.0,2899.0,15000.0,0
197,20121127,1991,2,-1,0,-2.0,-2.0,49.56010000000001,6.05005,0.0,-2.0,2.9,3.315,0.0,0.0,35221.0,28845.0,0
198,20160106,1979,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.35,2.73,0.0,0.0,0.0,0.0,0
199,20120904,1990,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,1.7,1.35,27757.0,0.0,14613.0,4750.0,1
200,20150825,1980,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,3.7,3.71,0.0,0.0,874.0,23000.0,0
201,20140617,1992,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.92,31833.0,10000.0,0.0,0.0,0
202,20150519,1991,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.7,3.81,69182.0,0.0,3016.0,12655.0,0
203,20120626,1984,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.0,3.655,0.0,0.0,41885.0,20970.0,0
204,20150508,1991,2,-1,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,4.0,2.64,35306.0,0.0,23844.0,13436.0,0
205,20120103,1983,2,-1,0,-2.0,-2.0,26.0101,13.1202,0.0,-2.0,0.0,3.41,0.0,0.0,4191.0,1750.0,1
206,20140612,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.48,3.18,0.0,0.0,0.0,12500.0,0
207,20140128,1984,2,-1,0,-2.0,-2.0,16.0905,13.1209,0.0,-2.0,3.65,3.56,0.0,0.0,1868.0,10935.0,0
208,20150514,1992,1,-2,1,0.0,0.0,26.0101,-1.0,0.0,-2.0,0.0,2.2,0.0,0.0,24678.0,17000.0,0
209,20120517,1980,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.3,3.65,0.0,0.0,0.0,7500.0,1
210,20150702,1987,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.7,3.78,0.0,0.0,0.0,37400.0,0
211,20130829,1992,2,-1,0,-2.0,-2.0,49.06003333333334,-1.0,2.6666666666666665,16.0267,3.766666666666667,2.54,34982.0,0.0,15526.0,30000.0,0
212,20131022,1991,2,-1,0,-2.0,-2.0,52.0601,-1.0,0.0,-2.0,1.2666666666666666,1.8333333333333333,128118.0,0.0,1454.0,21000.0,0
213,20120827,1984,2,-1,0,-2.0,-2.0,42.0101,52.0201,0.0,-2.0,1.65,2.53,0.0,0.0,13948.0,40062.0,1
214,20121217,1978,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,3.925,3.325,0.0,0.0,16484.0,13750.0,0
215,20120716,1969,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.0,3.24,0.0,0.0,4162.0,7500.0,1
216,20120822,1985,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,2.0,3.19,0.0,0.0,11734.0,19592.0,0
217,20120104,1979,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,3.7,2.97,0.0,0.0,36534.0,17250.0,1
218,20140528,1996,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,3.0500000000000003,3.263333333333333,136934.0,0.0,0.0,0.0,0
219,20130703,1992,1,-2,1,0.0,0.0,22.55005,-1.0,0.0,-2.0,2.85,2.555,12836.0,0.0,39246.0,26993.0,0
220,20140821,1991,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.7,3.54,15143.0,0.0,0.0,27500.0,0
221,20150805,1991,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,2.0,3.73,0.0,0.0,6435.0,21000.0,0
222,20150624,1992,2,-1,0,-2.0,-2.0,16.0905,13.1202,0.0,-2.0,3.3,3.1,0.0,0.0,16595.0,11681.0,0
223,20140724,1992,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.65,3.915,0.0,2000.0,9888.0,2750.0,0
224,20111215,1985,2,-1,0,-2.0,-2.0,45.1101,13.1001,0.0,-2.0,3.35,3.22,0.0,0.0,29491.0,10000.0,0
225,20140117,1990,2,-1,0,-2.0,-2.0,42.0101,-1.0,7.0,42.0101,2.8,2.27,78121.0,0.0,14525.0,22250.0,0
226,20130426,1992,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,1.65,2.765,15399.0,0.0,22122.0,31000.0,0
227,20120424,1988,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.0,3.33,0.0,0.0,0.0,21000.0,0
228,20160711,1991,2,-1,1,0.0,0.0,52.0801,-1.0,0.0,-2.0,3.0,3.22,0.0,0.0,12423.0,0.0,0
229,20140107,1991,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,3.0,3.17,9922.0,2340.0,22448.0,6500.0,0
230,20121219,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,7.0,42.0101,1.0,2.45,15256.0,0.0,27394.0,7500.0,0
231,20130723,1992,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.3,2.55,20792.0,0.0,22269.0,1000.0,0
232,20130827,1992,2,-1,0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,3.3,3.3,126936.0,0.0,0.0,17998.0,0
233,20141115,1991,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,0.0,2.15,0.0,0.0,13570.0,0.0,1
234,20140618,1992,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,4.0,4.0,82689.0,0.0,5787.0,24700.0,0
235,20120816,1992,2,-1,0,-2.0,-2.0,20.50505,-1.0,0.0,-2.0,2.29,1.745,65212.0,0.0,0.0,11000.0,0
236,20130709,1991,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.25,2.845,0.0,0.0,33525.0,43000.0,0
237,20120116,1991,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.7,3.85,74848.0,0.0,0.0,30400.0,0
238,20140708,1982,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.8,3.65,31687.0,0.0,0.0,12500.0,0
239,20121211,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,2.85,3.04,194374.0,0.0,0.0,3500.0,0
240,20150108,1992,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,1.0,2.07,18552.0,0.0,8217.0,16201.0,0
241,20150727,1991,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.0,2.66,8473.0,0.0,17208.0,13047.0,0
242,20120124,1992,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,3.5,3.655,46346.0,9500.0,10265.0,7500.0,0
243,20130619,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,2.7,2.65,9351.0,0.0,27808.0,33002.0,1
244,20130826,1992,2,-1,0,-2.0,-2.0,52.0801,25.51005,4.0,25.01005,2.85,2.8150000000000004,77335.0,0.0,5608.0,20500.0,0
245,20160115,1990,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,1.15,2.19,0.0,0.0,15214.0,6050.0,0
246,20111215,1961,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,4.0,1.6,0.0,0.0,7930.5,0.0,1
247,20120111,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,8.0,43.0199,3.7,3.16,39168.0,0.0,21832.0,18500.0,0
248,20140507,1992,2,-1,0,-2.0,-2.0,52.0201,-1.0,8.0,52.0201,3.23,2.86,12430.0,0.0,14069.0,13000.0,0
249,20141125,1990,2,-1,0,-2.0,-2.0,52.0201,-1.0,8.0,52.0201,2.8,2.9,0.0,0.0,2815.0,18000.0,0
250,20131118,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,1.7,2.08,0.0,0.0,42793.0,0.0,0
251,20120424,1992,2,-1,0,-2.0,-2.0,45.1001,-1.0,0.0,-2.0,4.0,3.17,60504.0,0.0,22161.0,18500.0,0
252,20140709,1992,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,2.7,2.86,166242.0,4000.0,0.0,0.0,0
253,20150519,1992,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.7,2.46,40058.0,0.0,18513.3,10000.0,0
254,20140520,1990,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,2.62,0.0,0.0,29942.0,11475.0,0
255,20140617,1989,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.85,0.0,3000.0,13866.0,5500.0,0
256,20120813,1982,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.76,0.0,0.0,0.0,5500.0,0
257,20120410,1994,1,-2,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,4.0,3.65,44080.0,0.0,19215.0,0.0,0
258,20120820,1991,2,-1,1,0.0,0.0,43.0199,-1.0,4.0,20.50995,2.5,3.3,19413.0,0.0,21919.74,8000.0,0
259,20130725,1987,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.81,3.6,0.0,2500.0,0.0,47950.0,0
260,20120830,1992,2,-1,0,-2.0,-2.0,23.0101,-1.0,0.0,-2.0,3.65,3.38,45988.0,0.0,13859.0,18500.0,0
261,20130409,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.3,2.67,27480.0,0.0,26164.0,8020.0,0
262,20141216,1990,1,-2,1,0.0,0.0,52.0801,-1.0,0.0,-2.0,3.31,2.15,0.0,0.0,7879.0,19000.0,0
263,20120731,1977,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.075,3.53,0.0,250.0,12698.0,0.0,0
264,20130827,1990,2,-1,0,-2.0,-2.0,45.1101,13.1209,0.0,-2.0,2.7,2.3,21408.0,0.0,37948.0,7545.0,0
265,20120410,1982,2,-1,0,-2.0,-2.0,52.0201,-1.0,8.0,52.0201,4.0,3.54,0.0,0.0,18125.0,20220.0,0
266,20121023,1993,2,-1,0,-2.0,-2.0,43.35676666666666,-1.0,2.6666666666666665,16.010033333333332,2.3833333333333333,3.043333333333333,0.0,0.0,48510.0,47412.0,0
267,20120905,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.47,46643.0,0.0,20086.0,3500.0,0
268,20140630,1990,2,-1,0,-2.0,-2.0,52.1401,-1.0,8.0,52.1401,4.0,2.56,0.0,0.0,17673.0,27761.0,0
269,20130123,1987,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,4.0,3.66,0.0,0.0,0.0,9625.0,0
270,20160620,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.15,3.61,0.0,0.0,12173.0,5340.0,0
271,20140626,1991,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,3.85,3.5,110908.0,7500.0,11421.0,9453.0,0
272,20140611,1992,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,2.7,3.52,20102.0,0.0,12116.0,0.0,0
273,20150624,1992,2,-1,1,0.0,0.0,45.1101,-1.0,0.0,-2.0,3.7,3.37,7162.0,0.0,14557.0,0.0,0
274,20121130,1987,1,-2,0,0.0,-2.0,34.68006666666667,-1.0,2.6666666666666665,16.0067,2.6666666666666665,2.2,0.0,0.0,44607.0,41000.0,0
275,20150621,1981,2,-1,0,-2.0,-2.0,51.0,-1.0,4.0,24.5,2.325,3.19,0.0,0.0,1305.0,22000.0,0
276,20121221,1988,2,-1,0,-2.0,-2.0,52.0251,-1.0,0.0,-2.0,2.15,3.145,0.0,0.0,21466.0,19048.0,1
277,20111129,1962,2,-1,0,-2.0,-2.0,50.0901,-1.0,0.0,-2.0,2.35,2.19,0.0,0.0,17062.0,29187.0,1
278,20120831,1983,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,2.0,3.97,0.0,0.0,11095.0,21000.0,0
279,20121127,1990,2,-1,0,-2.0,-2.0,52.0201,-1.0,8.0,52.0201,3.0,2.91,58496.0,0.0,17412.0,25404.0,0
280,20140625,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.5,2.83,0.0,0.0,24671.0,28111.0,0
281,20130501,1985,2,-1,0,-2.0,-2.0,52.0201,-1.0,4.0,25.01005,4.0,3.9,0.0,0.0,2175.0,25000.0,0
282,20140714,1993,2,-1,0,-2.0,-2.0,13.1209,-1.0,0.0,-2.0,4.0,3.47,18232.0,0.0,18244.0,13108.0,1
283,20130827,1993,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.15,3.08,16485.0,0.0,24846.0,17445.0,0
284,20140109,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.25,36435.0,0.0,22830.0,0.0,0
285,20121127,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.3,3.12,45902.0,0.0,1405.0,0.0,0
286,20131220,1993,2,-1,0,-2.0,-2.0,23.0101,-1.0,0.0,-2.0,4.0,3.73,28453.0,0.0,20860.0,0.0,0
287,20140410,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.85,3.97,43202.0,8000.0,1180.0,11251.0,0
288,20120620,1994,2,-1,0,0.0,-2.0,39.5201,-1.0,0.0,-2.0,2.5,2.515,18521.0,0.0,34409.0,3500.0,0
289,20120814,1988,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,4.0,3.73,0.0,0.0,8295.0,15080.0,0
290,20160719,1992,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.56,3.16,48889.0,0.0,0.0,29780.0,0
291,20121212,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.5,3.4,0.0,0.0,17896.0,10000.0,1
292,20120828,1978,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,4.0,4.0,0.0,0.0,0.0,12500.0,0
293,20150107,1983,2,-1,0,-2.0,-2.0,52.0201,52.0801,0.0,-2.0,3.65,3.62,0.0,0.0,0.0,5250.0,0
294,20140430,1993,2,-1,0,0.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,3.36,136263.0,0.0,0.0,13500.0,0
295,20111215,1988,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,1.35,2.195,36745.0,0.0,15757.0,15255.0,1
296,20111213,1984,2,-1,0,-2.0,-2.0,34.3534,-1.0,0.0,-2.0,2.6,3.1966666666666668,0.0,0.0,0.0,26000.0,0
297,20150105,1990,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,2.7,1.67,0.0,0.0,15138.0,18134.0,0
298,20120731,1984,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.8,3.63,0.0,0.0,0.0,12500.0,0
299,20120719,1993,2,-1,0,-2.0,-2.0,34.0101,-1.0,0.0,-2.0,3.575,2.645,51132.0,0.0,23833.0,17000.0,0
300,20120605,1993,2,-1,1,-2.0,0.0,42.0101,-1.0,0.0,-2.0,3.6,2.315,81674.0,0.0,0.0,17500.0,0
301,20120123,1986,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,3.0,2.29,22100.0,0.0,24559.0,14938.0,1
302,20130125,1992,2,-1,0,-2.0,-2.0,23.0101,-1.0,0.0,-2.0,3.85,3.71,50157.0,0.0,1548.0,24713.0,0
303,20140605,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.775,2.6950000000000003,37210.0,0.0,0.0,0.0,0
304,20160106,1993,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.7,2.93,42262.0,1500.0,10068.0,8100.0,0
305,20120809,1991,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,1.4666666666666668,2.643333333333333,194301.0,0.0,2166.0,20900.0,0
306,20140723,1979,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,0.0,3.24,0.0,0.0,17760.0,16000.0,0
307,20140514,1993,2,-1,1,0.0,0.0,40.0601,-1.0,3.5,19.03005,2.65,3.33,115796.0,9112.0,0.0,10888.0,0
308,20150826,1993,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.0,3.22,50123.0,0.0,0.0,20000.0,0
309,20111123,1993,1,-2,1,0.0,0.0,51.0,-1.0,0.0,-2.0,3.5,2.68,18110.0,0.0,53499.0,18847.0,0
310,20140121,1985,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,1.85,3.12,0.0,0.0,6240.0,11000.0,0
311,20120412,1968,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,4.0,3.64,0.0,2425.0,12371.0,0.0,1
312,20130801,1993,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.5,3.4450000000000003,133146.0,0.0,0.0,40536.0,0
313,20140604,1992,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.7,3.8,0.0,0.0,18544.0,0.0,0
314,20111215,1973,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,4.0,3.9,0.0,2000.0,4408.0,20500.0,0
315,20111128,1962,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.3,3.56,0.0,0.0,18282.0,28250.0,0
316,20140121,1984,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.925,3.64,0.0,0.0,0.0,10714.0,0
317,20120712,1991,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,3.7,3.49,64570.0,0.0,0.0,10250.0,0
318,20120712,1992,2,-1,0,-2.0,-2.0,26.0101,13.1209,0.0,-2.0,3.675,3.745,11265.0,0.0,41536.0,0.0,0
319,20120515,1993,1,-2,1,0.0,0.0,52.1401,-1.0,0.0,-2.0,3.7,2.55,0.0,250.0,15574.0,0.0,0
320,20150813,1993,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,0.0,3.18,34194.0,0.0,7978.0,5500.0,1
321,20120502,1989,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,2.85,3.12,0.0,0.0,3527.0,21000.0,0
322,20120417,1990,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.35,3.81,99727.0,21075.1,6358.0,2750.0,0
323,20120731,1985,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.91,3.89,0.0,0.0,0.0,50225.0,0
324,20110127,1991,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.85,3.1,0.0,0.0,42901.0,0.0,1
325,20130806,1971,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.2,3.01,10000.0,0.0,0.0,12803.0,0
326,20140603,1992,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.85,3.185,0.0,0.0,16846.0,1857.0,1
327,20120906,1982,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.76,3.83,0.0,0.0,0.0,32500.0,0
328,20110125,1969,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,2.0,2.69,0.0,0.0,33227.0,0.0,0
329,20130101,1987,2,-1,0,-2.0,-2.0,52.0301,-1.0,8.0,52.0301,3.7,3.35,0.0,0.0,35509.0,11250.0,0
330,20120731,1986,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.64,3.33,0.0,0.0,0.0,5500.0,0
331,20120809,1993,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.425,3.15,7086.0,0.0,42772.0,18949.0,0
332,20120110,1960,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.0,3.8,0.0,0.0,15258.0,11000.0,0
333,20130123,1986,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,3.925,2.68,0.0,0.0,28603.0,24660.0,1
334,20130717,1983,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.0,2.66,0.0,0.0,15091.0,22000.0,1
335,20111125,1988,2,-1,0,-2.0,-2.0,54.0101,13.1209,0.0,-2.0,0.0,2.8,0.0,0.0,0.0,0.0,0
336,20120501,1983,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,0.0,2.86,0.0,0.0,0.0,37761.0,1
337,20111216,1993,1,-2,1,0.0,0.0,50.0701,-1.0,0.0,-2.0,2.15,2.0,41398.0,0.0,16945.0,15000.0,1
338,20120523,1989,2,-1,0,-2.0,-2.0,13.1001,-1.0,0.0,-2.0,3.7,3.74,0.0,8000.0,13011.0,7900.0,0
339,20120508,1983,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.5,3.205,0.0,8000.0,605.0,18000.0,1
340,20121211,1974,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.85,3.47,0.0,0.0,9125.0,23000.0,0
341,20120731,1978,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,4.0,3.97,0.0,0.0,0.0,43508.0,0
342,20110125,1984,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.35,3.88,0.0,0.0,13601.0,21750.0,0
343,20131213,1993,2,-1,1,0.0,0.0,52.0801,-1.0,0.0,-2.0,1.075,2.11,20420.0,0.0,33010.0,11582.0,0
344,20120821,1977,2,-1,0,-2.0,-2.0,48.5701,-1.0,0.0,-2.0,3.5,3.1900000000000004,0.0,0.0,40801.0,45812.0,0
345,20120106,1989,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,1.5,2.65,17372.0,0.0,19797.0,17100.0,0
346,20120410,1992,2,-1,0,-2.0,-2.0,40.0501,-1.0,0.0,-2.0,2.0,2.78,23293.0,0.0,20453.0,3500.0,1
347,20120411,1994,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,2.7,2.52,101291.0,0.0,0.0,53500.0,0
348,20120620,1987,2,-1,0,-2.0,-2.0,26.010100000000005,-1.0,0.0,-2.0,1.0,2.353333333333333,0.0,0.0,11607.0,11000.0,1
349,20130822,1991,2,-1,0,-2.0,-2.0,34.0301,-1.0,2.333333333333333,7.3367,2.766666666666667,2.3633333333333333,0.0,0.0,34965.0,36250.0,1
350,20120814,1987,1,-2,0,0.0,-2.0,52.0801,43.0399,0.0,-2.0,2.85,3.675,0.0,500.0,2695.0,46500.0,0
351,20130107,1991,2,-1,0,-2.0,-2.0,43.0199,43.0399,8.0,43.0199,3.7,3.46,9349.0,0.0,0.0,0.0,0
352,20140519,1986,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,2.0,3.63,0.0,0.0,0.0,18000.0,0
353,20111213,1964,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,4.0,3.72,0.0,0.0,7581.0,20750.0,1
354,20120906,1991,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,2.35,1.795,2570.0,0.0,24718.0,18250.0,1
355,20141119,1988,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,4.0,3.93,0.0,0.0,0.0,0.0,1
356,20130612,1960,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,4.0,3.88,0.0,0.0,1295.0,18000.0,0
357,20120626,1988,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,1.0,3.06,55204.0,0.0,5520.0,1000.0,1
358,20150729,1990,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,2.3,2.86,0.0,0.0,11157.0,18000.0,0
359,20111215,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.3,3.86,0.0,0.0,6244.0,0.0,0
360,20120809,1975,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,2.5,3.25,0.0,0.0,8997.0,24000.0,1
361,20120113,1985,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.94,65511.0,0.0,694.0,0.0,1
362,20130409,1989,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,0.0,1.55,0.0,0.0,3395.0,7500.0,1
363,20120113,1970,2,-1,0,-2.0,-2.0,26.010100000000005,-1.0,0.0,-2.0,3.8333333333333335,3.33,0.0,0.0,10092.0,45332.0,0
364,20120606,1981,2,-1,0,-2.0,-2.0,9.0101,-1.0,0.0,-2.0,3.85,2.86,0.0,0.0,0.0,23225.0,1
365,20111214,1975,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.0,2.97,0.0,0.0,1025.0,5250.0,1
366,20120626,1987,2,-1,0,-2.0,-2.0,40.0601,-1.0,0.0,-2.0,3.75,3.815,0.0,7500.0,15004.0,0.0,0
367,20120413,1992,1,-2,0,0.0,-2.0,42.0101,-1.0,0.0,-2.0,3.5,3.4,0.0,0.0,39894.0,16250.0,0
368,20120413,1994,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,2.0,1.32,50625.0,0.0,9714.0,8858.0,1
369,20120716,1981,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,0.0,3.5,0.0,7871.8,5550.0,0.0,1
370,20121113,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.5,3.5700000000000003,0.0,0.0,3769.0,0.0,0
371,20130612,1991,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.97,153597.0,5000.0,0.0,0.0,0
372,20120716,1976,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.7,3.11,0.0,0.0,10200.0,9500.0,1
373,20121023,1984,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.43,3.64,0.0,0.0,10414.0,0.0,0
374,20120821,1987,2,-1,0,-2.0,-2.0,43.0199,-1.0,4.0,20.50995,3.85,2.83,0.0,0.0,6801.0,75078.0,1
