StudentID,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,Total Scholarship,Total Work Study,Total Grant,Total Loan,Dropout
244290,7002.0,20120820,1,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.175,2.245,1,0.0,26420.0,2,2,3,0.0,0.0,33819.0,11335.0,1
245856,8861.0,20111215,1,1987,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,67.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.91,1,25527.0,34862.0,2,1,2,0.0,0.0,6773.0,18500.0,0
246137,7093.0,20140609,1,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,69.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0251,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.99,1,0.0,0.0,2,2,2,8198.0,0.0,21193.0,9250.0,0
248052,7305.0,20120712,2,1982,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,98.0,47.5,-1,2,0,0,0,0,-2.0,-2.0,30.00505,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.31,1,33663.0,0.0,2,2,2,0.0,0.0,5300.0,34500.0,1
249618,7306.0,20140408,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,89.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,27.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,3.05,2,12480.0,0.0,2,3,2,0.0,0.0,16822.0,12500.0,0
250182,7018.0,20110128,2,1988,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,13.1209,7.0,0.0,45.1101,-2.0,-1.0,6.0,4.0,3.1,1,25026.0,0.0,2,2,2,0.0,0.0,13484.0,28250.0,0
251394,7302.0,20120529,2,1994,0,0,1,0,0,0,0,1,2012,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,16.010099999999998,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.9,3.2,1,0.0,64100.0,3,2,3,0.0,0.0,0.0,0.0,0
253387,7306.0,20120705,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,13.0,13.0,-1,0,0,0,0,1,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.84,2,7631.0,0.0,3,3,2,0.0,0.0,24609.5,28388.0,1
253778,7307.0,20140812,2,1989,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,68.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,43.0199,7.0,0.0,42.0101,-2.0,-1.0,6.0,3.3,2.61,1,0.0,0.0,1,1,3,0.0,0.0,28530.0,0.0,0
253897,7304.0,20120731,2,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,51.3899,-1.0,8.0,0.0,51.3899,-2.0,-1.0,6.0,4.0,3.97,1,8693.0,224422.0,3,3,3,0.0,0.0,0.0,22896.0,0
254074,7087.0,20140902,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,83.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,2.93,2,47211.0,0.0,1,1,2,0.0,0.0,0.0,27250.0,0
254252,7305.0,20130903,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,131.0,65.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,7.0,0.0,42.0101,-2.0,-1.0,6.0,4.0,3.4,1,18706.0,0.0,2,2,2,0.0,0.0,6861.84,26750.0,0
254341,7306.0,20140812,2,1987,1,0,0,0,0,0,0,1,2006,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,0.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.28,1,0.0,0.0,2,2,2,0.0,0.0,36103.0,11000.0,0
254978,7666.0,20150420,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,13.1209,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.77,1,22822.0,0.0,3,3,3,0.0,0.0,15571.0,9500.0,0
257451,7112.0,20120124,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,75.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.44,1,0.0,0.0,2,3,3,0.0,0.0,25025.0,0.0,0
257648,7094.0,20160824,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,68.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.52,1,38602.0,0.0,3,1,2,0.0,0.0,0.0,12500.0,0
257972,7304.0,20111126,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,84.0,71.0,-1,0,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,2.35,1,17761.0,13916.0,2,1,3,0.0,0.0,13713.0,17250.0,1
258122,7111.0,20160720,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,51.3899,-1.0,8.0,0.0,51.3899,-2.0,-1.0,6.0,3.84,3.58,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0
258454,7094.0,20130716,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,83.0,66.0,-1,2,0,0,1,0,-2.0,-2.0,51.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.06,1,14918.0,0.0,3,1,2,0.0,0.0,22623.0,2750.0,0
258885,7087.0,20140117,2,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,85.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,13.1209,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.245,1,14012.0,0.0,2,2,2,3199.9,0.0,17511.0,19250.0,0
258935,7306.0,20120731,1,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,50.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,8.0,0.0,43.0199,-2.0,-1.0,6.0,4.0,3.62,1,22656.0,0.0,1,2,2,0.0,0.0,4870.0,24742.0,0
259564,7307.0,20130514,2,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,-1.0,41.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,4.0,0.0,25.01505,-2.0,-1.0,6.0,3.35,3.26,3,30882.0,0.0,1,1,2,0.0,0.0,0.0,27500.0,0
260012,7087.0,20120808,2,1988,1,0,0,0,0,0,0,1,2007,-1,-1,0,2,59.0,56.0,-1,0,0,1,0,0,-2.0,0.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.85,1.5,1,8237.0,25743.0,2,2,3,0.0,0.0,7167.0,20626.0,1
260135,7306.0,20140611,2,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,0.0,0.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.65,3.55,1,10381.0,0.0,2,2,2,1750.0,0.0,10442.0,0.0,0
260200,7305.0,20130725,2,1989,0,0,0,0,0,1,0,1,2007,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,51.3899,-1.0,8.0,0.0,51.3899,-2.0,-1.0,6.0,3.9,3.64,1,10854.0,0.0,2,2,2,4000.0,0.0,0.0,29000.0,0
260763,7740.0,20120426,1,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,72.0,78.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.63,1,24330.0,0.0,2,2,2,0.0,0.0,0.0,5500.0,0
261255,7305.0,20120614,1,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,63.0,63.0,-1,2,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.65,2.63,1,9690.0,0.0,2,2,3,0.0,1300.0,32556.0,0.0,1
261286,7306.0,20130521,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,98.0,83.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,8.0,0.0,52.0301,-2.0,-1.0,6.0,2.7,3.16,1,17234.0,0.0,1,1,3,0.0,0.0,5005.0,10000.0,0
261730,7307.0,20150107,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,58.0,31.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,4.0,0.0,20.50995,-2.0,-1.0,6.0,2.925,2.775,1,16939.0,0.0,3,3,3,0.0,0.0,15335.0,21531.0,0
261868,7304.0,20140123,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,87.0,59.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.38,1,12786.0,0.0,2,2,2,0.0,0.0,6001.0,0.0,1
261898,7047.0,20120619,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,23.0,20.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,3.07,1,4065.0,92224.0,3,3,2,0.0,0.0,0.0,33002.0,1
261953,7305.0,20140107,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,125.0,96.0,-1,3,0,0,0,0,-2.0,-2.0,45.1101,13.1202,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.62,1,0.0,42368.0,2,2,3,0.0,0.0,0.0,28000.0,0
262067,7018.0,20120117,1,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,92.0,70.5,-1,0,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.35,2.9,1,15478.0,34245.0,1,2,3,0.0,0.0,5819.0,27500.0,0
262270,7076.0,20121211,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,87.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.3,1,8598.0,88642.0,3,2,1,0.0,4800.0,23299.0,38000.0,0
262281,7086.0,20111216,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,73.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,34.68673333333333,-1.0,2.6666666666666665,0.0,16.010033333333332,-2.0,-1.0,6.0,2.6833333333333336,2.5733333333333333,1,0.0,32999.0,1,1,3,0.0,0.0,18615.0,21550.0,0
263096,7307.0,20160629,1,1989,1,0,0,0,0,0,0,1,2007,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,0.0,-2.0,13.1209,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.7,2.26,1,18673.0,0.0,3,2,3,0.0,0.0,11402.0,3500.0,0
263757,7305.0,20120108,2,1984,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,77.0,70.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,4.0,0.0,24.69005,-2.0,-1.0,6.0,2.925,3.185,1,24054.0,0.0,3,3,3,0.0,0.0,0.0,25756.0,0
264056,7310.0,20120802,2,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,61.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.15,3.085,1,16233.0,0.0,2,2,2,0.0,0.0,8445.0,18000.0,1
264253,7306.0,20130118,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.31,1,0.0,0.0,2,2,2,0.0,0.0,29197.0,11239.0,0
264540,7087.0,20120522,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,93.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,16.0905,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.15,3.285,1,13032.0,0.0,2,1,3,0.0,0.0,12904.0,27500.0,0
265066,7307.0,20130821,2,1975,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77.0,42.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,3.17,1,80937.0,0.0,1,2,2,0.0,0.0,0.0,26500.0,0
265095,7307.0,20120626,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,105.0,95.0,-1,0,0,0,0,0,-2.0,-2.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.92,1,34841.0,0.0,2,2,2,5000.0,0.0,0.0,18500.0,0
266254,7047.0,20120629,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,90.0,87.0,-1,2,0,0,1,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,2.48,1,24404.0,0.0,3,3,2,0.0,0.0,0.0,19184.0,0
266388,7306.0,20140509,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,129.0,96.0,-1,3,0,0,0,0,-2.0,-2.0,51.3899,-1.0,8.0,0.0,51.3899,-2.0,-1.0,6.0,3.77,3.72,1,6100.0,28516.0,1,2,3,0.0,0.0,0.0,5500.0,0
266635,7304.0,20120109,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,36.0,36.0,-1,0,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.0,1,13699.0,18044.0,2,2,2,0.0,0.0,16483.0,28750.0,1
266718,33004.0,20130723,2,1966,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,-1.0,96.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.3,1,35086.0,0.0,3,3,2,0.0,0.0,0.0,12500.0,1
266954,7103.0,20141024,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,129.5,74.0,-1,2,0,0,0,0,-2.0,-2.0,26.0101,-1.0,7.0,0.0,26.0101,-2.0,-1.0,6.0,3.0,2.42,1,19202.0,0.0,2,1,2,0.0,0.0,5218.0,17750.0,1
267412,7663.0,20120117,1,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,59.0,38.0,-1,0,1,1,0,0,0.0,0.0,47.0151,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.925,2.915,1,20319.0,13084.0,2,2,3,0.0,0.0,6189.0,22987.0,1
267620,7106.0,20130118,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,70.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,26.0101,-1.0,3.5,0.0,12.00505,-2.0,-1.0,6.0,3.85,2.87,1,12502.0,0.0,2,3,2,1000.0,2000.0,19978.0,16000.0,0
267684,7304.0,20130626,2,1990,1,0,0,0,0,0,0,1,2008,-1,-1,0,2,62.0,60.0,-1,2,1,1,0,0,0.0,0.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.83,1,24760.0,25404.0,1,1,3,13653.3,0.0,8966.0,4003.0,0
267704,7307.0,20130128,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,122.0,64.0,-1,0,1,1,0,0,0.0,0.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,1.0,1,10077.0,26193.0,2,2,2,0.0,0.0,1985.0,3750.0,1
267795,7407.0,20150731,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,78.5,64.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.7,3.3,1,18317.0,0.0,2,2,2,0.0,0.0,16807.0,1000.0,0
268518,7305.0,20130905,1,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,102.0,56.0,-1,0,0,0,0,0,-2.0,-2.0,54.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.5,2.3600000000000003,1,0.0,39582.0,1,3,3,0.0,0.0,15653.0,16111.0,0
268844,7093.0,20130819,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,120.0,78.0,-1,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,7.0,0.0,26.0101,-2.0,-1.0,6.0,2.73,2.47,1,9540.0,42937.0,1,3,3,0.0,0.0,12385.0,18000.0,0
268937,7029.0,20120712,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,32.0,32.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,6.06045,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.925,3.345,2,9688.0,0.0,3,2,2,0.0,0.0,47189.0,0.0,0
269005,8005.0,20150115,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0.0,0.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.85,2,47602.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0
269165,7002.0,20130827,1,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,100.0,78.0,-1,0,0,0,0,0,-2.0,-2.0,14.339966666666667,-1.0,2.6666666666666665,0.0,13.006633333333333,-2.0,-1.0,6.0,2.0500000000000003,2.38,1,12474.0,16200.0,2,2,1,0.0,0.0,27700.0,41500.0,0
269294,7304.0,20151123,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,137.5,61.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.81,1,6840.0,0.0,3,2,2,0.0,0.0,7572.0,0.0,0
269450,7304.0,20140707,2,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,72.0,70.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.7,3.57,1,9762.0,72831.0,3,3,3,5000.0,0.0,11294.0,0.0,0
269509,7307.0,20120725,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,26.010100000000005,-1.0,2.333333333333333,0.0,7.3367,-2.0,-1.0,6.0,2.766666666666667,2.6566666666666667,1,3190.0,17560.0,1,1,3,0.0,0.0,31022.0,25139.0,0
269794,7601.0,20150619,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,92.0,61.0,-1,0,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.515,1,62399.0,0.0,2,3,2,0.0,0.0,0.0,24000.0,0
270259,7031.0,20120813,2,1983,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,147.0,89.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.97,1,29403.0,0.0,2,2,3,0.0,0.0,0.0,18000.0,1
270610,7306.0,20150112,1,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,106.0,96.0,-1,0,0,0,0,0,-2.0,-2.0,52.0801,-1.0,8.0,0.0,52.0801,-2.0,-1.0,6.0,3.7,3.25,1,7474.0,29047.0,1,3,3,0.0,0.0,4128.0,0.0,0
270629,7104.0,20120726,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,4.0,0.0,20.50995,-2.0,-1.0,6.0,2.5,2.805,1,0.0,55165.0,3,3,3,0.0,0.0,18775.0,15000.0,0
270665,7022.0,20121221,2,1990,0,0,0,0,0,1,0,1,2013,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,38.0101,-1.0,7.0,0.0,38.0101,-2.0,-1.0,6.0,3.85,3.71,2,12475.0,0.0,2,3,2,0.0,2000.0,28276.0,29500.0,0
270904,7603.0,20130125,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,64.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.58,3.12,1,23464.0,34106.0,2,2,2,0.0,0.0,0.0,36200.0,1
270958,7087.0,20111215,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,137.0,83.0,-1,0,0,0,0,0,-2.0,-2.0,27.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.675,3.375,1,3348.0,0.0,2,2,2,0.0,0.0,10011.77,28500.0,0
271304,7087.0,20140708,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,127.0,79.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.72,3.73,1,0.0,77568.0,3,1,3,1500.0,0.0,8512.0,0.0,0
271830,7306.0,20110122,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,78.0,64.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.24,1,0.0,24815.0,2,1,3,0.0,0.0,21027.0,5500.0,0
271984,7410.0,20150702,2,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0.0,0.0,-1,0,0,0,0,0,-2.0,-2.0,51.3899,-1.0,8.0,0.0,51.3899,-2.0,-1.0,6.0,3.57,3.77,1,10749.0,0.0,3,3,2,0.0,0.0,0.0,12500.0,0
272416,7305.0,20120626,2,1973,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,80.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.75,1,26209.0,0.0,2,2,2,0.0,0.0,0.0,42000.0,0
272891,7306.0,20130711,2,1963,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,85.0,73.0,-1,0,0,0,0,0,-2.0,-2.0,54.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.5,3.045,1,1644.0,0.0,1,1,2,0.0,0.0,20282.0,43500.0,0
273320,7304.0,20140107,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,89.0,71.0,-1,0,0,0,0,0,-2.0,-2.0,51.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.6,3.365,2,0.0,0.0,2,3,2,0.0,0.0,7285.0,46933.0,0
273515,7305.0,20120424,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,8.0,0.0,52.0301,-2.0,-1.0,6.0,3.72,3.36,1,9208.0,72556.0,1,3,3,8000.0,0.0,7816.0,0.0,0
273539,7304.0,20150417,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,85.0,60.0,-1,2,0,0,0,0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.7,1,1500.0,0.0,3,3,2,0.0,0.0,11590.0,20000.0,0
273574,7002.0,20120718,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,70.0,70.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.3,2.87,2,25826.0,0.0,1,1,2,0.0,0.0,6256.0,12500.0,1
273955,7307.0,20141119,1,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,119.0,96.0,-1,0,0,0,1,0,-2.0,-2.0,51.0,-1.0,8.0,0.0,51.0,-2.0,-1.0,6.0,0.0,3.82,1,12588.0,43823.0,2,2,3,0.0,0.0,2425.0,28500.0,0
274273,7753.0,20140722,2,1986,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,84.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,4.0,0.0,20.50995,-2.0,-1.0,6.0,3.85,3.12,1,29440.0,0.0,2,2,2,0.0,0.0,7158.0,25000.0,0
274759,7304.0,20140722,2,1978,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,13.1209,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,2.96,1,35899.0,0.0,2,2,2,0.0,0.0,13025.0,20402.0,0
274789,7003.0,20120801,2,1988,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,46.0,11.0,-1,0,0,0,1,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,2.92,1,0.0,37943.0,3,2,3,0.0,0.0,9078.0,12750.0,0
275701,7304.0,20120809,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,126.0,84.0,-1,0,1,0,0,0,0.0,-2.0,13.1209,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,1.87,1,22604.0,0.0,3,3,2,0.0,0.0,2809.0,30861.0,1
276284,7304.0,20160107,1,1989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,0.0,0.0,45.0601,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.58,1,62481.0,0.0,2,2,2,0.0,0.0,5084.0,19000.0,0
276292,7047.0,20140731,2,1980,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,70.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.62,2,103336.0,0.0,3,2,2,0.0,0.0,0.0,29687.0,0
276317,7087.0,20120628,1,1990,1,0,0,0,0,0,0,1,2009,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1.0,0.0,11.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.7,0.0,2,19690.0,0.0,1,1,1,0.0,0.0,6796.2,7500.0,1
276331,7093.0,20110113,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,65.0,65.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.99,1,5980.0,41621.0,2,2,3,0.0,0.0,21734.0,0.0,0
